20,50,100,200
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
0.6522735,,,
0.652275,,,
0.6522530000000001,,,
0.6523685,,,
0.6525375,,,
0.6526495,,,
0.6526989999999999,,,
0.652841,,,
0.653009,,,
0.653156,,,
0.65329,,,
0.653403,,,
0.6534964999999999,,,
0.653513,,,
0.6534565,,,
0.6534465,,,
0.6533995,,,
0.653393,,,
0.6534340000000001,,,
0.653519,,,
0.6536799999999999,,,
0.6538105,,,
0.6539155,,,
0.6539594999999999,,,
0.653933,,,
0.653931,,,
0.653934,,,
0.6539085,,,
0.6539015,,,
0.653848,,,
0.6537775,0.6531051999999999,,
0.653702,0.6531193999999999,,
0.65361,0.6531254,,
0.653509,0.6531303999999999,,
0.6533995,0.6531355999999999,,
0.6532975,0.6531398,,
0.6531819999999999,0.6531282,,
0.653048,0.6531351999999999,,
0.652897,0.6531456,,
0.652723,0.6531382000000001,,
0.6525865000000001,0.6531378,,
0.6525165,0.6531634,,
0.6525535,0.653206,,
0.652491,0.653206,,
0.652403,0.6531562,,
0.6523194999999999,0.6531178,,
0.6522695,0.6530654000000001,,
0.6522150000000001,0.653027,,
0.6521095,0.6529948,,
0.652046,0.6529786,,
0.6519805,0.652988,,
0.6519025,0.6529704,,
0.6518375,0.6529592,,
0.651748,0.6528822,,
0.651645,0.6527786,,
0.6515715,0.6527086,,
0.65154,0.6526645999999999,,
0.6514925,0.6525958,,
0.6514650000000001,0.6525279999999999,,
0.6514534999999999,0.6524572000000001,,
0.6514605,0.652406,,
0.651309,0.6523258,,
0.6511235,0.6522568,,
0.6509965,0.6521994,,
0.650887,0.6521284,,
0.650863,0.6520844,,
0.6509105,0.6520698,,
0.650928,0.652041,,
0.6509915000000001,0.6520178,,
0.6510659999999999,0.6519974,,
0.651164,0.6519816,,
0.6512975,0.6519652,,
0.651394,0.6519505999999999,,
0.6515255,0.6519086000000001,,
0.651674,0.651875,,
0.6517975,0.6518552,,
0.6519285,0.6518624,,
0.6521079999999999,0.6518756,,
0.6523049999999999,0.6518894000000001,,
0.652508,0.6519212,,
0.6526675,0.651962,0.6525336,
0.6528924999999999,0.652002,0.6525607000000001,
0.6530635,0.6520382000000001,0.6525818,
0.653193,0.652073,0.6526017000000001,
0.6533680000000001,0.6521158,0.6526257,
0.6534655,0.6521515999999999,0.6526457000000001,
0.6535235,0.6522064000000001,0.6526673000000001,
0.653575,0.6522517999999999,0.6526935,
0.653676,0.6523294,0.6527375000000001,
0.6538825,0.6524612000000001,0.6527996999999999,
0.654111,0.6525914,0.6528646,
0.6542455,0.6526568,0.6529101,
0.654479,0.6527208,0.6529634,
0.654745,0.6528102,0.6530081,
0.6549555,0.652896,0.6530261,
0.6552225,0.6530163999999999,0.6530670999999999,
0.655539,0.6531702,0.6531178,
0.6558170000000001,0.6533164,0.6531717,
0.6561065,0.6534881999999999,0.6532414999999999,
0.6563695,0.6536506,0.6533146000000001,
0.656696,0.6538482000000001,0.6534181000000001,
0.6570335,0.6540544,0.6535124,
0.657409,0.6542668,0.653613,
0.657794,0.6544914,0.6536868,
0.658143,0.654715,0.6537468,
0.6585015000000001,0.6549236,0.6538160999999999,
0.658842,0.6551272,0.6538959,
0.6592135,0.6553401999999999,0.653968,
0.6595405,0.6555596000000001,0.6540438000000001,
